beef,grapes,whole milk,butter,curd,ice cream,cat food,bottled water,dish cleaner,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,ice cream,semi-finished bread,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,
grapes,root vegetables,other vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,yogurt,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,
canned fish,fruit/vegetable juice,make up remover,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,sugar,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,other vegetables,whole milk,soft cheese,frozen vegetables,chocolate,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,processed cheese,rolls/buns,pickled vegetables,bottled water,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,other vegetables,whole milk,butter,curd,yogurt,sliced cheese,spread cheese,rolls/buns,semi-finished bread,,,,,,,,,,,,,,,,,,
turkey,yogurt,rolls/buns,pastry,margarine,bottled water,soda,fruit/vegetable juice,canned beer,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,other vegetables,yogurt,hard cheese,domestic eggs,rolls/buns,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,
beverages,pastry,soda,misc. beverages,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,
mayonnaise,tidbits,rolls/buns,bottled water,soda,cake bar,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,beef,whole milk,curd,soft cheese,processed cheese,frozen potato products,rolls/buns,popcorn,,,,,,,,,,,,,,,,,,,
canned beer,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,other vegetables,butter,yogurt,rolls/buns,white bread,rice,fruit/vegetable juice,cake bar,chocolate,candy,shopping bags,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pork,white bread,candy,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,hard cheese,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chocolate,specialty bar,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
organic sausage,mustard,ready soups,soda,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,whole milk,curd,dessert,mayonnaise,domestic eggs,margarine,sugar,pot plants,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,citrus fruit,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whole milk,brown bread,pastry,sugar,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,dog food,bottled water,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
butter,hard cheese,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,house keeping products,light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,packaged fruit/vegetables,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,beef,other vegetables,butter,frozen fish,bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,yogurt,soft cheese,detergent,newspapers,,,,,,,,,,,,,,,,,,,,,,,
chicken,beef,rolls/buns,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,
meat,pork,other vegetables,brown bread,syrup,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rice,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,pip fruit,dessert,butter milk,frozen vegetables,frozen meals,domestic eggs,white bread,brown bread,pastry,soda,salty snack,long life bakery product,napkins,shopping bags,,,,,,,,,,,,,
pastry,canned beer,salty snack,long life bakery product,specialty chocolate,candy,candles,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,whipped/sour cream,rolls/buns,salt,Instant food products,soda,softener,,,,,,,,,,,,,,,,,,,,,
citrus fruit,rolls/buns,flour,margarine,sugar,mustard,cat food,soda,bottled beer,nut snack,newspapers,shopping bags,,,,,,,,,,,,,,,,,
tropical fruit,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,coffee,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,beef,flour,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,jam,newspapers,pot plants,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,domestic eggs,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,canned beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,hamburger meat,tropical fruit,pip fruit,whole milk,yogurt,sliced cheese,frozen vegetables,white bread,dog food,coffee,bottled water,fruit/vegetable juice,long life bakery product,specialty chocolate,specialty bar,chocolate marshmallow,hygiene articles,pot plants,,,,,,,,,
frozen meals,cat food,hair spray,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,pork,grapes,other vegetables,hard cheese,bottled water,salty snack,popcorn,waffles,cleaner,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,root vegetables,other vegetables,yogurt,condensed milk,sliced cheese,specialty cheese,mayonnaise,cat food,liquor,salty snack,nut snack,napkins,dishes,shopping bags,,,,,,,,,,,,,
grapes,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,dessert,margarine,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,
chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,onions,whole milk,butter,curd,bottled water,soda,misc. beverages,popcorn,chocolate,napkins,,,,,,,,,,,,,,,,,,
meat,pork,other vegetables,whole milk,sliced cheese,pastry,sugar,Instant food products,kitchen towels,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,frozen vegetables,brown bread,pastry,flour,bottled water,soda,fruit/vegetable juice,canned beer,long life bakery product,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,cream cheese ,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,whole milk,pastry,candy,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,hamburger meat,pip fruit,berries,other vegetables,whole milk,dessert,butter milk,UHT-milk,domestic eggs,salty snack,,,,,,,,,,,,,,,,,
yogurt,zwieback,soda,chocolate marshmallow,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,beef,other vegetables,dessert,yogurt,frozen vegetables,rolls/buns,baking powder,pickled vegetables,seasonal products,,,,,,,,,,,,,,,,,,
frankfurter,curd,frozen vegetables,domestic eggs,soups,soda,soap,hygiene articles,,,,,,,,,,,,,,,,,,,,,
citrus fruit,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,hamburger meat,berries,whole milk,butter,pasta,honey,coffee,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,
whipped/sour cream,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,processed cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,pork,grapes,root vegetables,other vegetables,whole milk,domestic eggs,brown bread,soups,newspapers,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,soda,syrup,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,cream cheese ,frozen fruits,frozen fish,domestic eggs,rolls/buns,margarine,cereals,pickled vegetables,canned fish,dog food,salty snack,specialty chocolate,dental care,kitchen towels,shopping bags,,,,,,,,,,,,,
beef,citrus fruit,berries,whole milk,yogurt,UHT-milk,specialty cheese,pastry,cake bar,seasonal products,detergent,pot plants,,,,,,,,,,,,,,,,,
bottled beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,berries,whole milk,dessert,yogurt,whipped/sour cream,domestic eggs,pasta,specialty vegetables,sweet spreads,soda,long life bakery product,napkins,shopping bags,,,,,,,,,,,,,,
pork,whole milk,soda,canned beer,salty snack,chewing gum,candy,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,dessert,margarine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,berries,root vegetables,other vegetables,whole milk,butter,sliced cheese,rolls/buns,white bread,brown bread,pastry,jam,soda,fruit/vegetable juice,syrup,chocolate,dish cleaner,dental care,napkins,newspapers,,,,,,,,
frankfurter,pasta,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,frozen dessert,rolls/buns,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,berries,other vegetables,dessert,frozen fish,frozen potato products,red/blush wine,seasonal products,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,packaged fruit/vegetables,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,finished products,fish,whole milk,white bread,pastry,oil,margarine,sugar,fruit/vegetable juice,cake bar,chocolate,,,,,,,,,,,,,,,,
frankfurter,ham,chicken,pork,root vegetables,other vegetables,dessert,cream cheese ,rolls/buns,cat food,bottled water,shopping bags,,,,,,,,,,,,,,,,,
curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,butter,rum,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,tropical fruit,pip fruit,whole milk,yogurt,frozen meals,domestic eggs,brown bread,pasta,sugar,Instant food products,canned fish,soda,salty snack,popcorn,chocolate,dish cleaner,shopping bags,,,,,,,,,,
citrus fruit,domestic eggs,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen dessert,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,root vegetables,other vegetables,butter,yogurt,UHT-milk,domestic eggs,margarine,bottled water,soda,salty snack,newspapers,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,cake bar,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,rum,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,berries,root vegetables,onions,other vegetables,dessert,yogurt,frozen meals,rolls/buns,sugar,cat food,soda,fruit/vegetable juice,salty snack,popcorn,cake bar,,,,,,,,,,,,
sausage,chicken,pip fruit,grapes,berries,root vegetables,onions,other vegetables,whole milk,butter,whipped/sour cream,ice cream,rolls/buns,margarine,mustard,ready soups,bottled water,canned beer,skin care,hygiene articles,,,,,,,,,
yogurt,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,chicken,other vegetables,whole milk,curd,semi-finished bread,candy,detergent,,,,,,,,,,,,,,,,,,,,
hamburger meat,frozen vegetables,frozen meals,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,curd,soda,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,pork,root vegetables,onions,whole milk,beverages,mayonnaise,soda,chocolate,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,other vegetables,yogurt,sliced cheese,brown bread,sugar,fruit/vegetable juice,canned beer,cleaner,bathroom cleaner,napkins,newspapers,,,,,,,,,,,,,,,,
pork,tropical fruit,pip fruit,root vegetables,frozen dessert,rolls/buns,margarine,seasonal products,napkins,dishes,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,meat,tropical fruit,pip fruit,other vegetables,yogurt,UHT-milk,processed cheese,white bread,semi-finished bread,oil,margarine,pickled vegetables,coffee,soda,liquor (appetizer),napkins,light bulbs,,,,,,,,,,,
other vegetables,butter,rolls/buns,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,herbs,other vegetables,whole milk,rice,,,,,,,,,,,,,,,,,,,,,,,,
dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,oil,coffee,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,beef,other vegetables,whole milk,butter,whipped/sour cream,soft cheese,cream cheese ,processed cheese,frozen vegetables,frozen fruits,pastry,sugar,soda,long life bakery product,waffles,chocolate marshmallow,candy,,,,,,,,,,
yogurt,pickled vegetables,soda,fruit/vegetable juice,bottled beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,
salty snack,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,root vegetables,herbs,whole milk,roll products ,oil,,,,,,,,,,,,,,,,,,,,,,
curd,yogurt,pastry,bottled water,fruit/vegetable juice,dishes,pot plants,,,,,,,,,,,,,,,,,,,,,,
beef,yogurt,white bread,flour,soda,fruit/vegetable juice,bottled beer,brandy,cooking chocolate,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,frozen potato products,pastry,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
dessert,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,hamburger meat,other vegetables,margarine,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,domestic eggs,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,berries,curd,yogurt,whipped/sour cream,cream cheese ,frozen vegetables,tea,fruit/vegetable juice,napkins,shopping bags,,,,,,,,,,,,,,,,,,
root vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,whole milk,butter,yogurt,sliced cheese,hard cheese,domestic eggs,zwieback,baking powder,napkins,,,,,,,,,,,,,,,,,,
ham,beef,other vegetables,whole milk,domestic eggs,oil,sugar,jam,bottled water,pot plants,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,sliced cheese,ice cream,domestic eggs,detergent,newspapers,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,grapes,other vegetables,rolls/buns,white bread,soda,syrup,canned beer,long life bakery product,candy,rubbing alcohol,cling film/bags,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,beverages,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,berries,root vegetables,other vegetables,condensed milk,curd cheese,roll products ,pasta,oil,coffee,soda,fruit/vegetable juice,bottled beer,abrasive cleaner,bathroom cleaner,napkins,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,citrus fruit,pip fruit,other vegetables,whole milk,yogurt,sliced cheese,canned beer,house keeping products,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,pip fruit,nuts/prunes,other vegetables,frozen meals,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,
misc. beverages,fruit/vegetable juice,canned beer,chewing gum,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,white bread,brown bread,margarine,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,fruit/vegetable juice,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,pastry,margarine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,whole milk,dessert,butter milk,yogurt,cream cheese ,tidbits,frozen potato products,rolls/buns,white bread,mustard,fruit/vegetable juice,salty snack,long life bakery product,chocolate,specialty bar,napkins,,,,,,,,,,,
frankfurter,whole milk,frozen vegetables,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,specialty cheese,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,grapes,whole milk,rice,sugar,bottled water,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,grapes,berries,other vegetables,pastry,soda,specialty chocolate,napkins,shopping bags,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,butter,yogurt,whipped/sour cream,salty snack,specialty bar,,,,,,,,,,,,,,,,,,,,
rolls/buns,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
sliced cheese,frozen fish,margarine,bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,yogurt,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,soda,bottled beer,salty snack,popcorn,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,soft cheese,margarine,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,herbs,packaged fruit/vegetables,butter,sliced cheese,domestic eggs,jam,bottled water,,,,,,,,,,,,,,,,,,,,
hamburger meat,tropical fruit,other vegetables,whole milk,butter,curd,dessert,yogurt,whipped/sour cream,UHT-milk,domestic eggs,pastry,flour,margarine,cereals,canned fish,cat food,bottled water,bottled beer,hygiene articles,napkins,,,,,,,,
chicken,frozen vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,herbs,other vegetables,soft cheese,margarine,cat food,shopping bags,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,soda,fruit/vegetable juice,salty snack,napkins,cling film/bags,,,,,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,butter milk,yogurt,whipped/sour cream,domestic eggs,pastry,popcorn,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,yogurt,domestic eggs,pastry,bottled beer,specialty bar,flower (seeds),,,,,,,,,,,,,,,,,,,,,
tropical fruit,salt,canned fish,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,onions,other vegetables,butter milk,,,,,,,,,,,,,,,,,,,,,,,,
pork,butter milk,pickled vegetables,soda,canned beer,liquor,,,,,,,,,,,,,,,,,,,,,,,
canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,hamburger meat,pip fruit,other vegetables,whole milk,rolls/buns,white bread,pastry,Instant food products,waffles,chocolate,,,,,,,,,,,,,,,,,
yogurt,cereals,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,pip fruit,berries,root vegetables,other vegetables,whole milk,pastry,semi-finished bread,syrup,shopping bags,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,sliced cheese,domestic eggs,canned vegetables,canned beer,,,,,,,,,,,,,,,,,,,,,,
ham,yogurt,pastry,coffee,waffles,chocolate,female sanitary products,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,yogurt,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,bottled water,soda,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,brown bread,canned beer,rum,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pork,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,pip fruit,berries,other vegetables,whole milk,butter,curd,whipped/sour cream,cat food,salty snack,popcorn,pot plants,shopping bags,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cereals,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,margarine,cat food,soda,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,misc. beverages,canned beer,salty snack,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,pip fruit,other vegetables,yogurt,whipped/sour cream,rolls/buns,bottled water,soda,misc. beverages,chocolate,specialty chocolate,candy,shopping bags,,,,,,,,,,,,,,,
yogurt,UHT-milk,domestic eggs,rolls/buns,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,canned beer,liquor (appetizer),chocolate marshmallow,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,butter,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,pastry,salty snack,candy,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,citrus fruit,tropical fruit,pip fruit,root vegetables,whole milk,butter,curd,yogurt,cream,sliced cheese,hard cheese,frozen vegetables,frozen fish,frozen potato products,brown bread,margarine,baking powder,cat food,pet care,soda,fruit/vegetable juice,nut snack,chocolate,female sanitary products,hygiene articles,napkins,house keeping products
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,pastry,bottled beer,canned beer,long life bakery product,chocolate,candles,newspapers,,,,,,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen fish,brown bread,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,soft cheese,semi-finished bread,chewing gum,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,UHT-milk,domestic eggs,canned fruit,soda,waffles,candy,newspapers,,,,,,,,,,,,,,,,,,,
dessert,butter milk,brown bread,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,yogurt,semi-finished bread,bottled water,soda,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,tropical fruit,other vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
